artist_name,date,region_name,track_name,track_position,track_url
lil tecca,2019-07-25,global,ransom,17,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
ashley o,2019-07-25,global,on a roll,18,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
alfa,2019-07-25,global,cin cin,19,https://open.spotify.com/track/4GoLVIAplQyplhitHFabfy
dayvi,2019-07-25,global,baila conmigo (feat. kelly ruiz),20,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
chris viz,2019-07-25,global,diavla,21,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
bad bunny,2019-07-25,global,callaita,22,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
kygo,2019-07-25,global,higher love,23,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
saweetie,2019-07-25,global,my type,24,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
nle choppa,2019-07-25,global,shotta flow (feat. blueface) [remix],25,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
şanışer,2019-07-25,global,günleri geride bırak,26,https://open.spotify.com/track/1N6WB9j4XFrhbPET0vjVN8
mert şenel,2019-07-25,global,şaraplar ve kadınlar,27,https://open.spotify.com/track/2kQTQ4x3tG1BcBA4nFp6qf
jhay cortez,2019-07-25,global,no me conoce - remix,28,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
j balvin,2019-07-25,global,que pretendes,29,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
somi,2019-07-25,global,birthday,30,https://open.spotify.com/track/3jsWXhE5NuPWQ4IHplv2zt
machine gun kelly,2019-07-25,global,i think i'm okay (with yungblud & travis barker),31,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
andmesh,2019-07-25,global,hanya rindu,32,https://open.spotify.com/track/3VK96nMFmP34P4dq2zrAWu
championxiii,2019-07-25,global,becky,33,https://open.spotify.com/track/2VDadIDCFgDqvVCvaDPtn9
budi doremi,2019-07-25,global,tolong,34,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
lizzo,2019-07-25,global,good as hell,35,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
marshmello,2019-07-25,global,one thing right,36,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
sech,2019-07-25,global,otro trago,37,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
ellie goulding,2019-07-25,global,hate me (with juice wrld),38,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
charlie heat,2019-07-25,global,sunshine,39,https://open.spotify.com/track/5aJU3H46Gn1EvaF3iMWWXN
chris brown,2019-07-25,global,don't check on me (feat. justin bieber & ink),40,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
chris lane,2019-07-25,global,"big, big plans",41,https://open.spotify.com/track/7yNJCsUH3tXlpQiHSsAc5l
a banca records,2019-07-25,global,outro dia,42,https://open.spotify.com/track/1lTsRXDMWFbsFjQGkbL5TX
lizzo,2019-07-25,global,truth hurts,43,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
sueco the child,2019-07-25,global,fast (remix) [feat. offset & a boogie wit da hoodie],44,https://open.spotify.com/track/2xKQj6P0TgxBVaRiojP2s2
benji & fede,2019-07-25,global,dove e quando,45,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
todrick hall,2019-07-25,global,"nails, hair, hips, heels",46,https://open.spotify.com/track/0nzsxcMmkFwfLB8IJ6Ok9g
mustard,2019-07-25,global,"baguettes in the face (feat. nav, playboi carti & a boogie wit da hoodie)",47,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
massaka,2019-07-25,global,katliam 3,48,https://open.spotify.com/track/63iW8lA2sI5dHz6pQg1qH1
fred de palma,2019-07-25,global,una volta ancora (feat. ana mena),49,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa
manu pilas,2019-07-25,global,bella ciao - música original de la serie la casa de papel/ money heist,50,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
stephanie poetri,2019-07-24,global,i love you 3000,1,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
zack fox,2019-07-24,global,jesus is the one (i got depression),2,https://open.spotify.com/track/1YR9iNGXtsbrd8deR9ULDD
y2k,2019-07-24,global,lalala,3,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
shawn mendes,2019-07-24,global,señorita,4,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
ali gatie,2019-07-24,global,it's you,5,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
blanco brown,2019-07-24,global,the git up,6,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
tones and i,2019-07-24,global,dance monkey,7,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
ambjaay,2019-07-24,global,uno,8,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
shotgun willy,2019-07-24,global,you already know,9,https://open.spotify.com/track/0ICY4TtDdjDd0kSR3vv148
arvey,2019-07-24,global,dalaga,10,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
bege,2019-07-24,global,yeniden,11,https://open.spotify.com/track/7iQYp6Fp3xFFatU20GZtLe
rvfv,2019-07-24,global,mirándote,12,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
anıl piyancı,2019-07-24,global,bırakman doğru mu,13,https://open.spotify.com/track/5pdsGdTeqH6MHqJeKkpwX3
ed sheeran,2019-07-24,global,beautiful people (feat. khalid),14,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
limahl,2019-07-24,global,never ending story,15,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO
j balvin,2019-07-24,global,la canción,16,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
ashley o,2019-07-24,global,on a roll,17,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
dayvi,2019-07-24,global,baila conmigo (feat. kelly ruiz),18,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
alfa,2019-07-24,global,cin cin,19,https://open.spotify.com/track/4GoLVIAplQyplhitHFabfy
chris viz,2019-07-24,global,diavla,20,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
lil tecca,2019-07-24,global,ransom,21,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
bad bunny,2019-07-24,global,callaita,22,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
kygo,2019-07-24,global,higher love,23,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
nle choppa,2019-07-24,global,shotta flow (feat. blueface) [remix],24,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
saweetie,2019-07-24,global,my type,25,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
şanışer,2019-07-24,global,günleri geride bırak,26,https://open.spotify.com/track/1N6WB9j4XFrhbPET0vjVN8
mert şenel,2019-07-24,global,şaraplar ve kadınlar,27,https://open.spotify.com/track/2kQTQ4x3tG1BcBA4nFp6qf
somi,2019-07-24,global,birthday,28,https://open.spotify.com/track/3jsWXhE5NuPWQ4IHplv2zt
machine gun kelly,2019-07-24,global,i think i'm okay (with yungblud & travis barker),29,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
jhay cortez,2019-07-24,global,no me conoce - remix,30,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
j balvin,2019-07-24,global,que pretendes,31,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
andmesh,2019-07-24,global,hanya rindu,32,https://open.spotify.com/track/3VK96nMFmP34P4dq2zrAWu
budi doremi,2019-07-24,global,tolong,33,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
championxiii,2019-07-24,global,becky,34,https://open.spotify.com/track/2VDadIDCFgDqvVCvaDPtn9
ellie goulding,2019-07-24,global,hate me (with juice wrld),35,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
marshmello,2019-07-24,global,one thing right,36,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
dj snake,2019-07-24,global,loco contigo (with j. balvin & tyga),37,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
sech,2019-07-24,global,otro trago,38,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
akhil sachdeva,2019-07-24,global,tera ban jaunga,39,https://open.spotify.com/track/3oWxFNsXstcancCR1wODR4
charlie heat,2019-07-24,global,sunshine,40,https://open.spotify.com/track/5aJU3H46Gn1EvaF3iMWWXN
lizzo,2019-07-24,global,good as hell,41,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
todrick hall,2019-07-24,global,"nails, hair, hips, heels",42,https://open.spotify.com/track/0nzsxcMmkFwfLB8IJ6Ok9g
chris brown,2019-07-24,global,don't check on me (feat. justin bieber & ink),43,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
chris lane,2019-07-24,global,"big, big plans",44,https://open.spotify.com/track/7yNJCsUH3tXlpQiHSsAc5l
a banca records,2019-07-24,global,outro dia,45,https://open.spotify.com/track/1lTsRXDMWFbsFjQGkbL5TX
lizzo,2019-07-24,global,truth hurts,46,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
sueco the child,2019-07-24,global,fast (remix) [feat. offset & a boogie wit da hoodie],47,https://open.spotify.com/track/2xKQj6P0TgxBVaRiojP2s2
mustard,2019-07-24,global,"baguettes in the face (feat. nav, playboi carti & a boogie wit da hoodie)",48,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
massaka,2019-07-24,global,katliam 3,49,https://open.spotify.com/track/63iW8lA2sI5dHz6pQg1qH1
benji & fede,2019-07-24,global,dove e quando,50,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
stephanie poetri,2019-07-23,global,i love you 3000,1,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
zack fox,2019-07-23,global,jesus is the one (i got depression),2,https://open.spotify.com/track/1YR9iNGXtsbrd8deR9ULDD
y2k,2019-07-23,global,lalala,3,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
shawn mendes,2019-07-23,global,señorita,4,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
ali gatie,2019-07-23,global,it's you,5,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
blanco brown,2019-07-23,global,the git up,6,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
tones and i,2019-07-23,global,dance monkey,7,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
ambjaay,2019-07-23,global,uno,8,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
shotgun willy,2019-07-23,global,you already know,9,https://open.spotify.com/track/0ICY4TtDdjDd0kSR3vv148
arvey,2019-07-23,global,dalaga,10,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
limahl,2019-07-23,global,never ending story,11,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO
rvfv,2019-07-23,global,mirándote,12,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
ed sheeran,2019-07-23,global,beautiful people (feat. khalid),13,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
bege,2019-07-23,global,yeniden,14,https://open.spotify.com/track/7iQYp6Fp3xFFatU20GZtLe
anıl piyancı,2019-07-23,global,bırakman doğru mu,15,https://open.spotify.com/track/5pdsGdTeqH6MHqJeKkpwX3
j balvin,2019-07-23,global,la canción,16,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
ashley o,2019-07-23,global,on a roll,17,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
chris viz,2019-07-23,global,diavla,18,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
dayvi,2019-07-23,global,baila conmigo (feat. kelly ruiz),19,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
alfa,2019-07-23,global,cin cin,20,https://open.spotify.com/track/4GoLVIAplQyplhitHFabfy
bad bunny,2019-07-23,global,callaita,21,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
lil tecca,2019-07-23,global,ransom,22,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
kygo,2019-07-23,global,higher love,23,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
nle choppa,2019-07-23,global,shotta flow (feat. blueface) [remix],24,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
şanışer,2019-07-23,global,günleri geride bırak,25,https://open.spotify.com/track/1N6WB9j4XFrhbPET0vjVN8
saweetie,2019-07-23,global,my type,26,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
somi,2019-07-23,global,birthday,27,https://open.spotify.com/track/3jsWXhE5NuPWQ4IHplv2zt
machine gun kelly,2019-07-23,global,i think i'm okay (with yungblud & travis barker),28,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
mert şenel,2019-07-23,global,şaraplar ve kadınlar,29,https://open.spotify.com/track/2kQTQ4x3tG1BcBA4nFp6qf
j balvin,2019-07-23,global,que pretendes,30,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
andmesh,2019-07-23,global,hanya rindu,31,https://open.spotify.com/track/3VK96nMFmP34P4dq2zrAWu
jhay cortez,2019-07-23,global,no me conoce - remix,32,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
ellie goulding,2019-07-23,global,hate me (with juice wrld),33,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
akhil sachdeva,2019-07-23,global,tera ban jaunga,34,https://open.spotify.com/track/3oWxFNsXstcancCR1wODR4
sech,2019-07-23,global,otro trago,35,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
dj snake,2019-07-23,global,loco contigo (with j. balvin & tyga),36,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
todrick hall,2019-07-23,global,"nails, hair, hips, heels",37,https://open.spotify.com/track/0nzsxcMmkFwfLB8IJ6Ok9g
marshmello,2019-07-23,global,one thing right,38,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
chris lane,2019-07-23,global,"big, big plans",39,https://open.spotify.com/track/7yNJCsUH3tXlpQiHSsAc5l
championxiii,2019-07-23,global,becky,40,https://open.spotify.com/track/2VDadIDCFgDqvVCvaDPtn9
budi doremi,2019-07-23,global,tolong,41,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
chris brown,2019-07-23,global,don't check on me (feat. justin bieber & ink),42,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
charlie heat,2019-07-23,global,sunshine,43,https://open.spotify.com/track/5aJU3H46Gn1EvaF3iMWWXN
mustard,2019-07-23,global,"baguettes in the face (feat. nav, playboi carti & a boogie wit da hoodie)",44,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
lizzo,2019-07-23,global,good as hell,45,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
sueco the child,2019-07-23,global,fast (remix) [feat. offset & a boogie wit da hoodie],46,https://open.spotify.com/track/2xKQj6P0TgxBVaRiojP2s2
lizzo,2019-07-23,global,truth hurts,47,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
surfaces,2019-07-23,global,sunday best,48,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
massaka,2019-07-23,global,katliam 3,49,https://open.spotify.com/track/63iW8lA2sI5dHz6pQg1qH1
benji & fede,2019-07-23,global,dove e quando,50,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
stephanie poetri,2019-07-22,global,i love you 3000,1,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
zack fox,2019-07-22,global,jesus is the one (i got depression),2,https://open.spotify.com/track/1YR9iNGXtsbrd8deR9ULDD
y2k,2019-07-22,global,lalala,3,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
shawn mendes,2019-07-22,global,señorita,4,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
ali gatie,2019-07-22,global,it's you,5,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
blanco brown,2019-07-22,global,the git up,6,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
tones and i,2019-07-22,global,dance monkey,7,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
shotgun willy,2019-07-22,global,you already know,8,https://open.spotify.com/track/0ICY4TtDdjDd0kSR3vv148
ambjaay,2019-07-22,global,uno,9,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
arvey,2019-07-22,global,dalaga,10,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
limahl,2019-07-22,global,never ending story,11,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO
ed sheeran,2019-07-22,global,beautiful people (feat. khalid),12,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
bege,2019-07-22,global,yeniden,13,https://open.spotify.com/track/7iQYp6Fp3xFFatU20GZtLe
rvfv,2019-07-22,global,mirándote,14,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
anıl piyancı,2019-07-22,global,bırakman doğru mu,15,https://open.spotify.com/track/5pdsGdTeqH6MHqJeKkpwX3
j balvin,2019-07-22,global,la canción,16,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
ashley o,2019-07-22,global,on a roll,17,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
alfa,2019-07-22,global,cin cin,18,https://open.spotify.com/track/4GoLVIAplQyplhitHFabfy
dayvi,2019-07-22,global,baila conmigo (feat. kelly ruiz),19,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
chris viz,2019-07-22,global,diavla,20,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
bad bunny,2019-07-22,global,callaita,21,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
kygo,2019-07-22,global,higher love,22,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
lil tecca,2019-07-22,global,ransom,23,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
nle choppa,2019-07-22,global,shotta flow (feat. blueface) [remix],24,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
şanışer,2019-07-22,global,günleri geride bırak,25,https://open.spotify.com/track/1N6WB9j4XFrhbPET0vjVN8
somi,2019-07-22,global,birthday,26,https://open.spotify.com/track/3jsWXhE5NuPWQ4IHplv2zt
machine gun kelly,2019-07-22,global,i think i'm okay (with yungblud & travis barker),27,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
saweetie,2019-07-22,global,my type,28,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
andmesh,2019-07-22,global,hanya rindu,29,https://open.spotify.com/track/3VK96nMFmP34P4dq2zrAWu
j balvin,2019-07-22,global,que pretendes,30,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
jhay cortez,2019-07-22,global,no me conoce - remix,31,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
akhil sachdeva,2019-07-22,global,tera ban jaunga,32,https://open.spotify.com/track/3oWxFNsXstcancCR1wODR4
mert şenel,2019-07-22,global,şaraplar ve kadınlar,33,https://open.spotify.com/track/2kQTQ4x3tG1BcBA4nFp6qf
todrick hall,2019-07-22,global,"nails, hair, hips, heels",34,https://open.spotify.com/track/0nzsxcMmkFwfLB8IJ6Ok9g
chris lane,2019-07-22,global,"big, big plans",35,https://open.spotify.com/track/7yNJCsUH3tXlpQiHSsAc5l
sech,2019-07-22,global,otro trago,36,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
ellie goulding,2019-07-22,global,hate me (with juice wrld),37,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
dj snake,2019-07-22,global,loco contigo (with j. balvin & tyga),38,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
championxiii,2019-07-22,global,becky,39,https://open.spotify.com/track/2VDadIDCFgDqvVCvaDPtn9
marshmello,2019-07-22,global,one thing right,40,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
chris brown,2019-07-22,global,don't check on me (feat. justin bieber & ink),41,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
budi doremi,2019-07-22,global,tolong,42,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
mustard,2019-07-22,global,"baguettes in the face (feat. nav, playboi carti & a boogie wit da hoodie)",43,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
charlie heat,2019-07-22,global,sunshine,44,https://open.spotify.com/track/5aJU3H46Gn1EvaF3iMWWXN
lizzo,2019-07-22,global,truth hurts,45,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
surfaces,2019-07-22,global,sunday best,46,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
lizzo,2019-07-22,global,good as hell,47,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
sueco the child,2019-07-22,global,fast (remix) [feat. offset & a boogie wit da hoodie],48,https://open.spotify.com/track/2xKQj6P0TgxBVaRiojP2s2
benji & fede,2019-07-22,global,dove e quando,49,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
massaka,2019-07-22,global,katliam 3,50,https://open.spotify.com/track/63iW8lA2sI5dHz6pQg1qH1
stephanie poetri,2019-07-21,global,i love you 3000,1,https://open.spotify.com/track/5DuSzOxHDi1qZycpzIWyhO
y2k,2019-07-21,global,lalala,2,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
zack fox,2019-07-21,global,jesus is the one (i got depression),3,https://open.spotify.com/track/1YR9iNGXtsbrd8deR9ULDD
blanco brown,2019-07-21,global,the git up,4,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
shawn mendes,2019-07-21,global,señorita,5,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
ali gatie,2019-07-21,global,it's you,6,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
arvey,2019-07-21,global,dalaga,7,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
rvfv,2019-07-21,global,mirándote,8,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
ambjaay,2019-07-21,global,uno,9,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
shotgun willy,2019-07-21,global,you already know,10,https://open.spotify.com/track/0ICY4TtDdjDd0kSR3vv148
tones and i,2019-07-21,global,dance monkey,11,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
